Id	Jacket	Title	Artist	Game Version	Category	Dx Version	Difficulty Id	International	Locked	Uni	Uni+	Fes	Fes+	Power	Tech	Intelligence	Stamina	Trills	Spins	Search Tags
840	https://maimaidx-eng.com/maimai-mobile/img/Music/96eb4c9ec685a7bc.png	僕の和風本当上手	ボス	1048576	4	2	1	1	0	0.0	0.0	0.0	5.0							bokunowafhontjzu, bosu, 僕の和風本当上手, ボス
840	https://maimaidx-eng.com/maimai-mobile/img/Music/96eb4c9ec685a7bc.png	僕の和風本当上手	ボス	1048576	4	2	2	1	0	0.0	0.0	0.0	8.0							bokunowafhontjzu, bosu, 僕の和風本当上手, ボス
840	https://maimaidx-eng.com/maimai-mobile/img/Music/96eb4c9ec685a7bc.png	僕の和風本当上手	ボス	1048576	4	2	4	1	0	0.0	0.0	0.0	12.0							bokunowafhontjzu, bosu, 僕の和風本当上手, ボス
840	https://maimaidx-eng.com/maimai-mobile/img/Music/96eb4c9ec685a7bc.png	僕の和風本当上手	ボス	1048576	4	2	8	1	0	0.0	0.0	0.0	14.0							bokunowafhontjzu, bosu, 僕の和風本当上手, ボス
841	https://maimaidx-eng.com/maimai-mobile/img/Music/55c8c8495989ff55.png	Estahv	Feryquitous	262144	4	2	1	1	0	0.0	4.0	4.0	4.0							estahv, feryquitous, Estahv, Feryquitous
841	https://maimaidx-eng.com/maimai-mobile/img/Music/55c8c8495989ff55.png	Estahv	Feryquitous	262144	4	2	2	1	0	0.0	7.0	7.0	7.0							estahv, feryquitous, Estahv, Feryquitous
841	https://maimaidx-eng.com/maimai-mobile/img/Music/55c8c8495989ff55.png	Estahv	Feryquitous	262144	4	2	4	1	0	0.0	11.7	11.7	11.7							estahv, feryquitous, Estahv, Feryquitous
841	https://maimaidx-eng.com/maimai-mobile/img/Music/55c8c8495989ff55.png	Estahv	Feryquitous	262144	4	2	8	1	0	0.0	13.8	13.8	13.8							estahv, feryquitous, Estahv, Feryquitous
842	https://maimaidx-eng.com/maimai-mobile/img/Music/fd30be82f708758f.png	Love's Theme of BADASS ～バッド・アス 愛のテーマ～	Hommarju	262144	4	2	1	1	0	0.0	6.0	6.0	6.0							loves theme of badass baddoasu ainotma, hommarju, Love's Theme of BADASS ～バッド・アス 愛のテーマ～, Hommarju
842	https://maimaidx-eng.com/maimai-mobile/img/Music/fd30be82f708758f.png	Love's Theme of BADASS ～バッド・アス 愛のテーマ～	Hommarju	262144	4	2	2	1	0	0.0	8.0	8.0	8.0							loves theme of badass baddoasu ainotma, hommarju, Love's Theme of BADASS ～バッド・アス 愛のテーマ～, Hommarju
842	https://maimaidx-eng.com/maimai-mobile/img/Music/fd30be82f708758f.png	Love's Theme of BADASS ～バッド・アス 愛のテーマ～	Hommarju	262144	4	2	4	1	0	0.0	13.0	13.0	13.0							loves theme of badass baddoasu ainotma, hommarju, Love's Theme of BADASS ～バッド・アス 愛のテーマ～, Hommarju
842	https://maimaidx-eng.com/maimai-mobile/img/Music/fd30be82f708758f.png	Love's Theme of BADASS ～バッド・アス 愛のテーマ～	Hommarju	262144	4	2	8	1	0	0.0	14.0	14.0	14.0	1			1			loves theme of badass baddoasu ainotma, hommarju, Love's Theme of BADASS ～バッド・アス 愛のテーマ～, Hommarju
843	https://maimaidx-eng.com/maimai-mobile/img/Music/0a3e0ec7d3e649fd.png	若い力	作詞：セガ社員、作曲：若草恵、歌：135	262144	4	2	1	1	0	0.0	3.0	3.0	3.0							wakaichikara, sakushisegashain,sakkyokuwakakusamegumi,uta135, 若い力, 作詞：セガ社員、作曲：若草恵、歌：135, sega
843	https://maimaidx-eng.com/maimai-mobile/img/Music/0a3e0ec7d3e649fd.png	若い力	作詞：セガ社員、作曲：若草恵、歌：135	262144	4	2	2	1	0	0.0	6.0	6.0	6.0							wakaichikara, sakushisegashain,sakkyokuwakakusamegumi,uta135, 若い力, 作詞：セガ社員、作曲：若草恵、歌：135, sega
843	https://maimaidx-eng.com/maimai-mobile/img/Music/0a3e0ec7d3e649fd.png	若い力	作詞：セガ社員、作曲：若草恵、歌：135	262144	4	2	4	1	0	0.0	9.0	9.0	9.0							wakaichikara, sakushisegashain,sakkyokuwakakusamegumi,uta135, 若い力, 作詞：セガ社員、作曲：若草恵、歌：135, sega
843	https://maimaidx-eng.com/maimai-mobile/img/Music/0a3e0ec7d3e649fd.png	若い力	作詞：セガ社員、作曲：若草恵、歌：135	262144	4	2	8	1	0	0.0	13.0	13.0	13.0		1	1			1	wakaichikara, sakushisegashain,sakkyokuwakakusamegumi,uta135, 若い力, 作詞：セガ社員、作曲：若草恵、歌：135, sega
844	https://maimaidx-eng.com/maimai-mobile/img/Music/922bd2e6993e7140.png	遺伝子レベル∞スパイラル	NAOKI feat.小坂りゆ	262144	2	2	1	1	0	0.0	5.0	5.0	5.0							idenshireberusupairaru, naoki featshzakariyu, 遺伝子レベル∞スパイラル, NAOKI feat.小坂りゆ
844	https://maimaidx-eng.com/maimai-mobile/img/Music/922bd2e6993e7140.png	遺伝子レベル∞スパイラル	NAOKI feat.小坂りゆ	262144	2	2	2	1	0	0.0	7.0	7.0	7.0							idenshireberusupairaru, naoki featshzakariyu, 遺伝子レベル∞スパイラル, NAOKI feat.小坂りゆ
844	https://maimaidx-eng.com/maimai-mobile/img/Music/922bd2e6993e7140.png	遺伝子レベル∞スパイラル	NAOKI feat.小坂りゆ	262144	2	2	4	1	0	0.0	9.7	9.7	9.7							idenshireberusupairaru, naoki featshzakariyu, 遺伝子レベル∞スパイラル, NAOKI feat.小坂りゆ
844	https://maimaidx-eng.com/maimai-mobile/img/Music/922bd2e6993e7140.png	遺伝子レベル∞スパイラル	NAOKI feat.小坂りゆ	262144	2	2	8	1	0	0.0	13.7	13.7	13.7							idenshireberusupairaru, naoki featshzakariyu, 遺伝子レベル∞スパイラル, NAOKI feat.小坂りゆ
845	https://maimaidx-eng.com/maimai-mobile/img/Music/22cfe49ebfb24007.png	otorii INNOVATED -[i]3-	NAOKI underground	262144	8	2	1	1	0	0.0	6.0	6.0	6.0							otorii innovated i3, naoki underground, otorii INNOVATED -[i]3-, NAOKI underground
845	https://maimaidx-eng.com/maimai-mobile/img/Music/22cfe49ebfb24007.png	otorii INNOVATED -[i]3-	NAOKI underground	262144	8	2	2	1	0	0.0	8.7	8.7	8.7							otorii innovated i3, naoki underground, otorii INNOVATED -[i]3-, NAOKI underground
845	https://maimaidx-eng.com/maimai-mobile/img/Music/22cfe49ebfb24007.png	otorii INNOVATED -[i]3-	NAOKI underground	262144	8	2	4	1	0	0.0	12.9	12.9	13.0							otorii innovated i3, naoki underground, otorii INNOVATED -[i]3-, NAOKI underground
845	https://maimaidx-eng.com/maimai-mobile/img/Music/22cfe49ebfb24007.png	otorii INNOVATED -[i]3-	NAOKI underground	262144	8	2	8	1	0	0.0	14.5	14.5	14.5							otorii innovated i3, naoki underground, otorii INNOVATED -[i]3-, NAOKI underground
846	https://maimaidx-eng.com/maimai-mobile/img/Music/31d1a7b30d49d4d7.png	Photon Melodies	Photon Maiden	262144	1	2	1	1	0	0.0	3.0	3.0	3.0							photon melodies, photon maiden, Photon Melodies, Photon Maiden
846	https://maimaidx-eng.com/maimai-mobile/img/Music/31d1a7b30d49d4d7.png	Photon Melodies	Photon Maiden	262144	1	2	2	1	0	0.0	6.0	6.0	6.0							photon melodies, photon maiden, Photon Melodies, Photon Maiden
846	https://maimaidx-eng.com/maimai-mobile/img/Music/31d1a7b30d49d4d7.png	Photon Melodies	Photon Maiden	262144	1	2	4	1	0	0.0	10.0	10.0	10.0							photon melodies, photon maiden, Photon Melodies, Photon Maiden
846	https://maimaidx-eng.com/maimai-mobile/img/Music/31d1a7b30d49d4d7.png	Photon Melodies	Photon Maiden	262144	1	2	8	1	0	0.0	13.2	13.2	13.2			1				photon melodies, photon maiden, Photon Melodies, Photon Maiden
847	https://maimaidx-eng.com/maimai-mobile/img/Music/d8d8f023b47ff011.png	BANG!	Shoichiro Hirata feat.Sana	262144	4	2	1	1	0	0.0	2.0	2.0	2.0							bang, shoichiro hirata featsana, BANG!, Shoichiro Hirata feat.Sana
847	https://maimaidx-eng.com/maimai-mobile/img/Music/d8d8f023b47ff011.png	BANG!	Shoichiro Hirata feat.Sana	262144	4	2	2	1	0	0.0	6.0	6.0	6.0							bang, shoichiro hirata featsana, BANG!, Shoichiro Hirata feat.Sana
847	https://maimaidx-eng.com/maimai-mobile/img/Music/d8d8f023b47ff011.png	BANG!	Shoichiro Hirata feat.Sana	262144	4	2	4	1	0	0.0	10.7	10.7	10.7							bang, shoichiro hirata featsana, BANG!, Shoichiro Hirata feat.Sana
847	https://maimaidx-eng.com/maimai-mobile/img/Music/d8d8f023b47ff011.png	BANG!	Shoichiro Hirata feat.Sana	262144	4	2	8	1	0	0.0	13.0	13.0	13.0							bang, shoichiro hirata featsana, BANG!, Shoichiro Hirata feat.Sana
848	https://maimaidx-eng.com/maimai-mobile/img/Music/92c6a4e15216f867.png	Define	Zekk	262144	4	2	1	1	0	0.0	3.0	3.0	3.0							define, zekk, Define, Zekk
848	https://maimaidx-eng.com/maimai-mobile/img/Music/92c6a4e15216f867.png	Define	Zekk	262144	4	2	2	1	0	0.0	7.7	7.7	7.7							define, zekk, Define, Zekk
848	https://maimaidx-eng.com/maimai-mobile/img/Music/92c6a4e15216f867.png	Define	Zekk	262144	4	2	4	1	0	0.0	11.0	11.0	11.0							define, zekk, Define, Zekk
848	https://maimaidx-eng.com/maimai-mobile/img/Music/92c6a4e15216f867.png	Define	Zekk	262144	4	2	8	1	0	0.0	13.5	13.5	13.5							define, zekk, Define, Zekk
849	https://maimaidx-eng.com/maimai-mobile/img/Music/21b9cc9519eab016.png	Mjölnir	xi	262144	4	2	1	1	0	0.0	6.0	6.0	6.0							mjlnir, xi, Mjölnir, xi, mjolnir
849	https://maimaidx-eng.com/maimai-mobile/img/Music/21b9cc9519eab016.png	Mjölnir	xi	262144	4	2	2	1	0	0.0	8.7	8.7	8.7							mjlnir, xi, Mjölnir, xi, mjolnir
849	https://maimaidx-eng.com/maimai-mobile/img/Music/21b9cc9519eab016.png	Mjölnir	xi	262144	4	2	4	1	0	0.0	12.7	12.7	12.7							mjlnir, xi, Mjölnir, xi, mjolnir
849	https://maimaidx-eng.com/maimai-mobile/img/Music/21b9cc9519eab016.png	Mjölnir	xi	262144	4	2	8	1	0	0.0	14.2	14.2	14.4	1			1		1	mjlnir, xi, Mjölnir, xi, mjolnir
850	https://maimaidx-eng.com/maimai-mobile/img/Music/21d83321da86a7b8.png	tape/stop/night	Sugar & Co.	1048576	4	2	1	1	0	0.0	0.0	0.0	2.0							tapestopnight, sugar  co, tape/stop/night, Sugar & Co.
850	https://maimaidx-eng.com/maimai-mobile/img/Music/21d83321da86a7b8.png	tape/stop/night	Sugar & Co.	1048576	4	2	2	1	0	0.0	0.0	0.0	6.0							tapestopnight, sugar  co, tape/stop/night, Sugar & Co.
850	https://maimaidx-eng.com/maimai-mobile/img/Music/21d83321da86a7b8.png	tape/stop/night	Sugar & Co.	1048576	4	2	4	1	0	0.0	0.0	0.0	10.0							tapestopnight, sugar  co, tape/stop/night, Sugar & Co.
850	https://maimaidx-eng.com/maimai-mobile/img/Music/21d83321da86a7b8.png	tape/stop/night	Sugar & Co.	1048576	4	2	8	1	0	0.0	0.0	0.0	12.7							tapestopnight, sugar  co, tape/stop/night, Sugar & Co.
851	https://maimaidx-eng.com/maimai-mobile/img/Music/90fc803686e1f37e.png	Cthugha	USAO	1048576	4	2	1	1	0	0.0	0.0	0.0	6.0							cthugha, usao, Cthugha, USAO
851	https://maimaidx-eng.com/maimai-mobile/img/Music/90fc803686e1f37e.png	Cthugha	USAO	1048576	4	2	2	1	0	0.0	0.0	0.0	8.7							cthugha, usao, Cthugha, USAO
851	https://maimaidx-eng.com/maimai-mobile/img/Music/90fc803686e1f37e.png	Cthugha	USAO	1048576	4	2	4	1	0	0.0	0.0	0.0	12.0							cthugha, usao, Cthugha, USAO
851	https://maimaidx-eng.com/maimai-mobile/img/Music/90fc803686e1f37e.png	Cthugha	USAO	1048576	4	2	8	1	0	0.0	0.0	0.0	14.0							cthugha, usao, Cthugha, USAO
852	https://maimaidx-eng.com/maimai-mobile/img/Music/7f950ad7a5baa42d.png	First Dance	削除	262144	4	2	1	1	0	0.0	5.0	5.0	5.0							first dance, sakujo, First Dance, 削除
852	https://maimaidx-eng.com/maimai-mobile/img/Music/7f950ad7a5baa42d.png	First Dance	削除	262144	4	2	2	1	0	0.0	7.7	7.7	7.7							first dance, sakujo, First Dance, 削除
852	https://maimaidx-eng.com/maimai-mobile/img/Music/7f950ad7a5baa42d.png	First Dance	削除	262144	4	2	4	1	0	0.0	12.0	12.0	12.0							first dance, sakujo, First Dance, 削除
852	https://maimaidx-eng.com/maimai-mobile/img/Music/7f950ad7a5baa42d.png	First Dance	削除	262144	4	2	8	1	0	0.0	13.9	13.9	13.9		1	1			1	first dance, sakujo, First Dance, 削除
853	https://maimaidx-eng.com/maimai-mobile/img/Music/c7f4f382b3342a09.png	Good bye, Merry-Go-Round.	Yooh	262144	8	2	1	1	0	0.0	5.0	5.0	5.0							good bye, merrygoround, yooh, Good bye, Merry-Go-Round., Yooh
853	https://maimaidx-eng.com/maimai-mobile/img/Music/c7f4f382b3342a09.png	Good bye, Merry-Go-Round.	Yooh	262144	8	2	2	1	0	0.0	7.7	7.7	7.7							good bye, merrygoround, yooh, Good bye, Merry-Go-Round., Yooh
853	https://maimaidx-eng.com/maimai-mobile/img/Music/c7f4f382b3342a09.png	Good bye, Merry-Go-Round.	Yooh	262144	8	2	4	1	0	0.0	12.0	12.0	12.0							good bye, merrygoround, yooh, Good bye, Merry-Go-Round., Yooh
853	https://maimaidx-eng.com/maimai-mobile/img/Music/c7f4f382b3342a09.png	Good bye, Merry-Go-Round.	Yooh	262144	8	2	8	1	0	0.0	14.1	14.1	14.1		1				1	good bye, merrygoround, yooh, Good bye, Merry-Go-Round., Yooh
854	https://maimaidx-eng.com/maimai-mobile/img/Music/1dffba288d353216.png	春を告げる	yama	262144	1	2	1	1	0	0.0	1.0	1.0	1.0							haruotsugeru, yama, 春を告げる, yama
854	https://maimaidx-eng.com/maimai-mobile/img/Music/1dffba288d353216.png	春を告げる	yama	262144	1	2	2	1	0	0.0	6.0	6.0	6.0							haruotsugeru, yama, 春を告げる, yama
854	https://maimaidx-eng.com/maimai-mobile/img/Music/1dffba288d353216.png	春を告げる	yama	262144	1	2	4	1	0	0.0	9.7	9.7	9.7							haruotsugeru, yama, 春を告げる, yama
854	https://maimaidx-eng.com/maimai-mobile/img/Music/1dffba288d353216.png	春を告げる	yama	262144	1	2	8	1	0	0.0	12.9	12.9	12.9							haruotsugeru, yama, 春を告げる, yama
855	https://maimaidx-eng.com/maimai-mobile/img/Music/a191381548e9cb18.png	enchanted love	linear ring	262144	4	2	1	1	0	0.0	3.0	3.0	3.0							enchanted love, linear ring, enchanted love, linear ring
855	https://maimaidx-eng.com/maimai-mobile/img/Music/a191381548e9cb18.png	enchanted love	linear ring	262144	4	2	2	1	0	0.0	7.0	7.0	7.0							enchanted love, linear ring, enchanted love, linear ring
855	https://maimaidx-eng.com/maimai-mobile/img/Music/a191381548e9cb18.png	enchanted love	linear ring	262144	4	2	4	1	0	0.0	11.7	11.7	11.7							enchanted love, linear ring, enchanted love, linear ring
855	https://maimaidx-eng.com/maimai-mobile/img/Music/a191381548e9cb18.png	enchanted love	linear ring	262144	4	2	8	1	0	0.0	13.7	13.7	13.7		1	1				enchanted love, linear ring, enchanted love, linear ring
856	https://maimaidx-eng.com/maimai-mobile/img/Music/94e158c4f52c7c52.png	Caterpillar Song	Bitplane feat. 葉月ゆら	262144	4	2	1	1	0	0.0	3.0	3.0	3.0							caterpillar song, bitplane feat hazukiyura, Caterpillar Song, Bitplane feat. 葉月ゆら
856	https://maimaidx-eng.com/maimai-mobile/img/Music/94e158c4f52c7c52.png	Caterpillar Song	Bitplane feat. 葉月ゆら	262144	4	2	2	1	0	0.0	6.0	6.0	6.0							caterpillar song, bitplane feat hazukiyura, Caterpillar Song, Bitplane feat. 葉月ゆら
856	https://maimaidx-eng.com/maimai-mobile/img/Music/94e158c4f52c7c52.png	Caterpillar Song	Bitplane feat. 葉月ゆら	262144	4	2	4	1	0	0.0	12.0	12.0	12.0							caterpillar song, bitplane feat hazukiyura, Caterpillar Song, Bitplane feat. 葉月ゆら
856	https://maimaidx-eng.com/maimai-mobile/img/Music/94e158c4f52c7c52.png	Caterpillar Song	Bitplane feat. 葉月ゆら	262144	4	2	8	1	0	0.0	13.9	13.9	13.9			1				caterpillar song, bitplane feat hazukiyura, Caterpillar Song, Bitplane feat. 葉月ゆら
857	https://maimaidx-eng.com/maimai-mobile/img/Music/cab8e9a2a5fcb025.png	パーフェクション	柊マグネタイト	262144	2	2	1	1	0	0.0	2.0	2.0	2.0							pfekushon, hiiragimagunetaito, パーフェクション, 柊マグネタイト
857	https://maimaidx-eng.com/maimai-mobile/img/Music/cab8e9a2a5fcb025.png	パーフェクション	柊マグネタイト	262144	2	2	2	1	0	0.0	7.7	7.7	7.7							pfekushon, hiiragimagunetaito, パーフェクション, 柊マグネタイト
857	https://maimaidx-eng.com/maimai-mobile/img/Music/cab8e9a2a5fcb025.png	パーフェクション	柊マグネタイト	262144	2	2	4	1	0	0.0	10.7	10.7	10.7							pfekushon, hiiragimagunetaito, パーフェクション, 柊マグネタイト
857	https://maimaidx-eng.com/maimai-mobile/img/Music/cab8e9a2a5fcb025.png	パーフェクション	柊マグネタイト	262144	2	2	8	1	0	0.0	13.5	13.5	13.5							pfekushon, hiiragimagunetaito, パーフェクション, 柊マグネタイト
858	https://maimaidx-eng.com/maimai-mobile/img/Music/5a1380b2897bb763.png	Irresistible	MK	262144	2	2	1	1	0	0.0	3.0	3.0	3.0							irresistible, mk, Irresistible, MK
858	https://maimaidx-eng.com/maimai-mobile/img/Music/5a1380b2897bb763.png	Irresistible	MK	262144	2	2	2	1	0	0.0	7.0	7.0	7.0							irresistible, mk, Irresistible, MK
858	https://maimaidx-eng.com/maimai-mobile/img/Music/5a1380b2897bb763.png	Irresistible	MK	262144	2	2	4	1	0	0.0	11.0	11.0	11.0							irresistible, mk, Irresistible, MK
858	https://maimaidx-eng.com/maimai-mobile/img/Music/5a1380b2897bb763.png	Irresistible	MK	262144	2	2	8	1	0	0.0	13.7	13.7	13.7							irresistible, mk, Irresistible, MK
859	https://maimaidx-eng.com/maimai-mobile/img/Music/773b8d4eb3c2829a.png	Princess♂	TOPHAMHAT-KYO	262144	1	2	1	1	0	0.0	2.0	2.0	2.0							princess, tophamhatkyo, Princess♂, TOPHAMHAT-KYO, princess(man), princess(male), princess man, princess male
859	https://maimaidx-eng.com/maimai-mobile/img/Music/773b8d4eb3c2829a.png	Princess♂	TOPHAMHAT-KYO	262144	1	2	2	1	0	0.0	7.0	7.0	7.0							princess, tophamhatkyo, Princess♂, TOPHAMHAT-KYO, princess(man), princess(male), princess man, princess male
859	https://maimaidx-eng.com/maimai-mobile/img/Music/773b8d4eb3c2829a.png	Princess♂	TOPHAMHAT-KYO	262144	1	2	4	1	0	0.0	10.0	10.0	10.0							princess, tophamhatkyo, Princess♂, TOPHAMHAT-KYO, princess(man), princess(male), princess man, princess male
859	https://maimaidx-eng.com/maimai-mobile/img/Music/773b8d4eb3c2829a.png	Princess♂	TOPHAMHAT-KYO	262144	1	2	8	1	0	0.0	13.7	13.7	13.7		1	1				princess, tophamhatkyo, Princess♂, TOPHAMHAT-KYO, princess(man), princess(male), princess man, princess male
860	https://maimaidx-eng.com/maimai-mobile/img/Music/a33a77ea8c117b3d.png	ヒトガタ	HIMEHINA	262144	1	2	1	1	0	0.0	2.0	2.0	2.0							hitogata, himehina, ヒトガタ, HIMEHINA
860	https://maimaidx-eng.com/maimai-mobile/img/Music/a33a77ea8c117b3d.png	ヒトガタ	HIMEHINA	262144	1	2	2	1	0	0.0	6.0	6.0	6.0							hitogata, himehina, ヒトガタ, HIMEHINA
860	https://maimaidx-eng.com/maimai-mobile/img/Music/a33a77ea8c117b3d.png	ヒトガタ	HIMEHINA	262144	1	2	4	1	0	0.0	10.7	10.7	10.7							hitogata, himehina, ヒトガタ, HIMEHINA
860	https://maimaidx-eng.com/maimai-mobile/img/Music/a33a77ea8c117b3d.png	ヒトガタ	HIMEHINA	262144	1	2	8	1	0	0.0	13.4	13.4	13.4							hitogata, himehina, ヒトガタ, HIMEHINA
861	https://maimaidx-eng.com/maimai-mobile/img/Music/377e669fca63c034.png	オントロジー	Rain Drops	262144	1	2	1	1	0	0.0	3.0	3.0	3.0							ontoroj, rain drops, オントロジー, Rain Drops
861	https://maimaidx-eng.com/maimai-mobile/img/Music/377e669fca63c034.png	オントロジー	Rain Drops	262144	1	2	2	1	0	0.0	7.0	7.0	7.0							ontoroj, rain drops, オントロジー, Rain Drops
861	https://maimaidx-eng.com/maimai-mobile/img/Music/377e669fca63c034.png	オントロジー	Rain Drops	262144	1	2	4	1	0	0.0	10.0	10.0	10.0							ontoroj, rain drops, オントロジー, Rain Drops
861	https://maimaidx-eng.com/maimai-mobile/img/Music/377e669fca63c034.png	オントロジー	Rain Drops	262144	1	2	8	1	0	0.0	12.8	12.8	12.8							ontoroj, rain drops, オントロジー, Rain Drops
862	https://maimaidx-eng.com/maimai-mobile/img/Music/6efe955c46de9657.png	HAGAKIRI	Masayoshi Iimori	262144	2	2	1	1	0	0.0	5.0	5.0	5.0							hagakiri, masayoshi iimori, HAGAKIRI, Masayoshi Iimori
862	https://maimaidx-eng.com/maimai-mobile/img/Music/6efe955c46de9657.png	HAGAKIRI	Masayoshi Iimori	262144	2	2	2	1	0	0.0	7.7	7.7	7.7							hagakiri, masayoshi iimori, HAGAKIRI, Masayoshi Iimori
862	https://maimaidx-eng.com/maimai-mobile/img/Music/6efe955c46de9657.png	HAGAKIRI	Masayoshi Iimori	262144	2	2	4	1	0	0.0	12.0	12.0	12.0							hagakiri, masayoshi iimori, HAGAKIRI, Masayoshi Iimori
862	https://maimaidx-eng.com/maimai-mobile/img/Music/6efe955c46de9657.png	HAGAKIRI	Masayoshi Iimori	262144	2	2	8	1	0	0.0	13.9	13.9	14.0							hagakiri, masayoshi iimori, HAGAKIRI, Masayoshi Iimori
863	https://maimaidx-eng.com/maimai-mobile/img/Music/49e05689f3a0b19a.png	HECATONCHEIR	Yuta Imai	262144	2	2	1	1	0	0.0	5.0	5.0	5.0							hecatoncheir, yuta imai, HECATONCHEIR, Yuta Imai
863	https://maimaidx-eng.com/maimai-mobile/img/Music/49e05689f3a0b19a.png	HECATONCHEIR	Yuta Imai	262144	2	2	2	1	0	0.0	8.0	8.0	8.0							hecatoncheir, yuta imai, HECATONCHEIR, Yuta Imai
863	https://maimaidx-eng.com/maimai-mobile/img/Music/49e05689f3a0b19a.png	HECATONCHEIR	Yuta Imai	262144	2	2	4	1	0	0.0	12.7	12.7	12.7							hecatoncheir, yuta imai, HECATONCHEIR, Yuta Imai
863	https://maimaidx-eng.com/maimai-mobile/img/Music/49e05689f3a0b19a.png	HECATONCHEIR	Yuta Imai	262144	2	2	8	1	0	0.0	14.0	14.0	14.1			1				hecatoncheir, yuta imai, HECATONCHEIR, Yuta Imai
864	https://maimaidx-eng.com/maimai-mobile/img/Music/4a4b3606f9a72e2c.png	N3V3R G3T OV3R	C-Show	262144	2	2	1	1	0	0.0	4.0	4.0	4.0							n3v3r g3t ov3r, cshow, N3V3R G3T OV3R, C-Show, never get over
864	https://maimaidx-eng.com/maimai-mobile/img/Music/4a4b3606f9a72e2c.png	N3V3R G3T OV3R	C-Show	262144	2	2	2	1	0	0.0	7.7	7.7	7.7							n3v3r g3t ov3r, cshow, N3V3R G3T OV3R, C-Show, never get over
864	https://maimaidx-eng.com/maimai-mobile/img/Music/4a4b3606f9a72e2c.png	N3V3R G3T OV3R	C-Show	262144	2	2	4	1	0	0.0	12.0	12.0	12.0							n3v3r g3t ov3r, cshow, N3V3R G3T OV3R, C-Show, never get over
864	https://maimaidx-eng.com/maimai-mobile/img/Music/4a4b3606f9a72e2c.png	N3V3R G3T OV3R	C-Show	262144	2	2	8	1	0	0.0	14.3	14.3	14.3		1	1				n3v3r g3t ov3r, cshow, N3V3R G3T OV3R, C-Show, never get over
